,id,title,Action,Adventure,Animation,Childrens,Comedy,Crime,Documentary,Drama,Fantasy,Film-noir,Horror,Musical,Mystery,Romance,Sci-Fi,Thriller,War,Western,OMDb_Year,OMDb_Runtime,OMDb_Plot,OMDb_imdbVotes,OMDb_Poster,IMDB_Score
1368,1370,I Can't Sleep ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1994,110,"A serial killer terrorizes Paris at night, but that doesn't stop Daïga and Théo from meeting up, and falling in love.",1407,https://m.media-amazon.com/images/M/MV5BMjE0OTE4MTQ3OF5BMl5BanBnXkFtZTcwMTM5NjcyMQ@@._V1_SX300.jpg,6.8
1369,1371,The Machine,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2013,91,"In efforts to construct perfect android killing machines in a war against China, UK scientists exceed their goal and create a sentient robot.",32296,https://m.media-amazon.com/images/M/MV5BMTUwMDg1NTk1OV5BMl5BanBnXkFtZTgwMzAyNDczMTE@._V1_SX300.jpg,6.0
1370,1372,The Stranger,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2020,363,The secrets and lies of suburban families are made public by the appearance of a stranger.,63969,https://m.media-amazon.com/images/M/MV5BMDI3NzI4MzMtZDVjZS00N2ZhLTgyZjYtMzg1YzhkNjBiZjEwXkEyXkFqcGc@._V1_SX300.jpg,7.2
1371,1373,Good Morning ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1959,94,Two boys begin a silence strike to press their parents into buying them a television set.,11415,https://m.media-amazon.com/images/M/MV5BZTEwZjUwMjctMmNkMi00YTQxLWFlOTUtZDBhYjVjOTZhMmE4XkEyXkFqcGc@._V1_SX300.jpg,7.8
1372,1374,Falling in Love Again ,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1980,103,"While struggling with his midlife crisis, Harry receives an invitation for his high school's reunion back so he takes Sue and their teenage kids on a cross-country car trip back to the Big Apple.",469,https://m.media-amazon.com/images/M/MV5BYzM1MDg2NGItZWJlZC00OWU4LTlmN2YtNGE0ZmYyZDdmYzAxXkEyXkFqcGc@._V1_SX300.jpg,5.0
1373,1375,The Cement Garden,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1993,101,"Four children live with their terminally ill mother. After she dies, they try to hold things together. In their isolated house, they begin to deteriorate mentally, whilst they hide their mom's decomposing corpse in a makeshift con...",5465,https://m.media-amazon.com/images/M/MV5BM2I0NmM2MTctMDgwMy00NWYyLThmYWYtZWI3NzI0NmM0ZDhjXkEyXkFqcGc@._V1_SX300.jpg,7.0
1374,1376,Meet Wally Sparks ,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1997,105,"Wally Sparks is a tabloid television show reporter, who's trying to boost ratings on his show. He goes to the Governor's mansion to uncover a sex scandal.",3887,https://m.media-amazon.com/images/M/MV5BZDcxN2UwNTktMWJlMS00NmY3LWIzMGEtMThjY2EzY2Y3MWZhXkEyXkFqcGc@._V1_SX300.jpg,5.2
1375,1377,Hotel de Love ,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1996,96,Twin brothers meet a childhood sweetheart at a tacky hotel and rediscover their love as they renew their competition for her affection.,675,https://m.media-amazon.com/images/M/MV5BMTI2OTA0MzE0NF5BMl5BanBnXkFtZTcwMjA2NjEyMQ@@._V1_SX300.jpg,6.0
1376,1378,Rhyme & Reason ,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2020,43,A retired forensic criminologist teams up with an ambitious young detective to help capture some of the most dangerous criminals in America.,5997,https://m.media-amazon.com/images/M/MV5BMzQyYmY0ZDgtNjgyMS00ZWQ3LTg2YzMtNzkzNTgyYmI3NmFjXkEyXkFqcGc@._V1_SX300.jpg,6.8
1377,1379,Love and Other Catastrophes ,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1996,78,A day in the life of two film-school students trying to find love and another house-mate.,2099,https://m.media-amazon.com/images/M/MV5BMTg5NjkxNDk1OV5BMl5BanBnXkFtZTcwMzA2NDMyMQ@@._V1_SX300.jpg,6.4
1378,1380,Hollow Reed ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1996,104,"Following the break-up of his marriage after revealing his homosexuality, GP Martin Wyatt loses custody of his son Oliver to his now ex-wife Hannah and her new partner Frank. It is not long, however, until Oliver appears at the ho...",1148,https://m.media-amazon.com/images/M/MV5BNTI0ODczM2YtMjM3Yy00NjM4LWE5YmYtNDUzMzBlYmE4NGVlXkEyXkFqcGdeQXVyNjMwMjk0MTQ@._V1_SX300.jpg,7.2
1379,1381,Losing Chase ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1996,93,"Chase Phillips (Dame Helen Mirren), a lifetime resident of Martha's Vineyard, married Richard (Beau Bridges), and like the area, grew into the upper middle class. Her distaste for artificiality leads her to a wild breakdown, and R...",953,https://m.media-amazon.com/images/M/MV5BMTMxMzQ5MDEyMl5BMl5BanBnXkFtZTcwMzI2NjkxMQ@@._V1_SX300.jpg,6.4
1380,1382,Le Bonheur,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1934,98,"Injured by anarchist Philippe Lucher, film actress Clara Stuart falls in love with her attacker and decides to plead in his favor at his trial.",264,https://m.media-amazon.com/images/M/MV5BMjMwODU4NzI4N15BMl5BanBnXkFtZTgwODc1NjM5MjE@._V1_SX300.jpg,7.0
1381,1383,The Second Jungle Book: Mowgli & Baloo,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1997,88,"The story of Mowgli, a young boy abandoned in the wilds of India. Raised by a panther, an elephant and a bear, Mowgli must learn civilization's ways when his long-lost uncle and a circus scout from Barnum and Bailey come looking f...",1224,https://m.media-amazon.com/images/M/MV5BNTBmYjRhNTctNmZlYy00NWE2LTlmZjktZTBmZjUzNGQ1MTQ3XkEyXkFqcGc@._V1_SX300.jpg,4.5
1382,1384,Squeeze ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1997,102,Three boys challenged by pressures of drugs and gangs decide to fight back.,352,https://m.media-amazon.com/images/M/MV5BMjAwMDg3NzA4NF5BMl5BanBnXkFtZTcwMzUwMDUyMQ@@._V1_SX300.jpg,5.9
1384,1386,Tetsuo II: Body Hammer ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1992,83,"When metal-worshipping fanatics abduct his son, a father unleashes his dormant destructive power, as his naked rage transforms the once-feeble flesh into a grisly symbiosis of metal and tissue. Who dares to defy the ultimate body-...",5252,https://m.media-amazon.com/images/M/MV5BMGZjZDMxNTEtZGMzZC00NmZjLTg1NzItMzY1YzZkYmIyMzUxXkEyXkFqcGc@._V1_SX300.jpg,6.4
1385,1387,Fall ,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2022,107,"When a high-rise climb goes wrong, best friends Becky and Hunter find themselves stuck at the top of a 2,000-foot TV tower.",115999,https://m.media-amazon.com/images/M/MV5BYmZjYjAxMDEtOTE2My00MmM5LTkyYjctOWRjMjgyM2JhMDI0XkEyXkFqcGc@._V1_SX300.jpg,6.4
1386,1388,Gabbeh ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1996,75,When an old couple washes their gabbeh - a type of Persian rug - a young woman magically appears and tells them her life story.,3738,https://m.media-amazon.com/images/M/MV5BYjdkMTRiNmYtMGU5Ni00ZDdkLTgwM2UtOTFhN2M5MDk3NGE1XkEyXkFqcGc@._V1_SX300.jpg,6.9
1387,1389,Mondo ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1995,80,"Mondo is a homeless young boy, with a big smile, who wanders around Nice looking for food and a place to sleep.",624,https://m.media-amazon.com/images/M/MV5BMTc2MzA0ODQyMF5BMl5BanBnXkFtZTcwMTMxOTcxMQ@@._V1_SX300.jpg,7.3
1388,1390,The Innocent Sleep,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1995,110,"The young, bright, and decent London tramp Alan Terry (Rupert Graves) accidentally witnesses a mob execution. He gets away, but leaves enough evidence for them to come looking for him amongst the homeless, and most violently: his ...",368,https://m.media-amazon.com/images/M/MV5BMTgyMTc0Mjc5Ml5BMl5BanBnXkFtZTcwNjIwMjUyMQ@@._V1_SX300.jpg,5.4
1389,1391,For Ever Mozart ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1996,84,"Jean-Luc Godard's densely packed rumination on the need to create order and beauty in a world ruled by chaos is divided into four distinct but tangentially related stories, including the attempts by a young group of idealists to s...",1170,https://m.media-amazon.com/images/M/MV5BOGYwNzBiMTUtMjcwMS00ZjJlLWIzNTAtODZjMDNlN2M4ZmQ2XkEyXkFqcGdeQXVyNjIzODMzMDU@._V1_SX300.jpg,6.1
1390,1392,The Locusts,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1997,124,"A drifter enters a small town looking for employment. While working at the local cattle ranch, he meets and falls in love with the beautiful Kitty and becomes involved in a deadly yet erotic love triangle.",2112,https://m.media-amazon.com/images/M/MV5BYjRjZTRiNzItMjY3Yy00NGJmLWEzMmUtZGRjZDQ4YjFkMzcwXkEyXkFqcGdeQXVyNjMwMjk0MTQ@._V1_SX300.jpg,6.1
1392,1394,Swept from the Sea ,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1997,115,"The story of Russian emigrant Yanko Goorall and servant Amy Foster in the end of nineteenth century. When Yanko enters a farm, sick and hungry after a shipwreck, everyone is afraid of him, except for Amy.",3664,https://m.media-amazon.com/images/M/MV5BMjBjY2NmYTItMDJmMi00Y2EzLWJhN2UtNmQxZWY4Y2NjZmJjXkEyXkFqcGc@._V1_SX300.jpg,6.7
1393,1395,Hurricane Streets ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1997,86,A teenage petty criminal dreams of escaping his increasingly unlawful lifestyle when he meets a sweet girl who hopes to one day travel to Alaska.,1322,https://m.media-amazon.com/images/M/MV5BMTI5MTg5MjU3N15BMl5BanBnXkFtZTYwODEzMjY5._V1_SX300.jpg,6.4
1394,1396,Stonewall ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2015,129,A young man's political awakening and coming of age during the days and weeks leading up to the Stonewall Riots.,4550,https://m.media-amazon.com/images/M/MV5BMjE4MDY0Mjk0MV5BMl5BanBnXkFtZTgwMTkzMDY0NjE@._V1_SX300.jpg,5.4
1395,1397,Of Human Bondage ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1934,83,"A young man finds himself attracted to a cold, unfeeling waitress who might ultimately destroy them both.",8650,https://m.media-amazon.com/images/M/MV5BNDJlNDE0NDEtOTE3Yi00MDQyLTk5NWEtNjFmNjI2NWU1MGEyXkEyXkFqcGc@._V1_SX300.jpg,7.0
1396,1398,Anna ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2019,118,Beneath Anna Poliatova's striking beauty lies a secret that will unleash her indelible strength and skill to become one of the world's most feared government assassins.,99991,https://m.media-amazon.com/images/M/MV5BZGZmMGE3MGQtZGMzNC00NDJhLWExNzMtYmI2YjkwZWZhMTJmXkEyXkFqcGc@._V1_SX300.jpg,6.6
1397,1399,Stranger in the House ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1992,104,"Since the suicide of his wife, Jacques Loursat has gone downhill. Estranged from his daughter, his lawyer's pratice in ruins, he consoles himself with drink. One night he is woken by a gunshot and catches sight of a young man flee...",567,https://m.media-amazon.com/images/M/MV5BMjM1MzUzMTk0NV5BMl5BanBnXkFtZTgwOTI3ODk1MDE@._V1_SX300.jpg,6.1
1398,1400,Picture Bride ,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1994,94,Riyo marries a man more than twice her age. She is devastated and labors in the sugar cane field. At the end she is able to love her husband.,1188,https://m.media-amazon.com/images/M/MV5BMDZjNjU4YmItY2M5MC00ZDAzLTgyMmEtNGY3NWQ5OTlhODRjXkEyXkFqcGc@._V1_SX300.jpg,6.6
1399,1401,M. Butterfly ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1993,101,"In 1960s China, French diplomat Rene Gallimard falls in love with an opera singer, Song Liling - but Song is not at all who Gallimard thinks.",11161,https://m.media-amazon.com/images/M/MV5BNWIyN2Q4NWMtNzFiMS00NDRiLTk2Y2QtNzg1MGFiOGQ1NDgzXkEyXkFqcGc@._V1_SX300.jpg,6.7
1400,1402,"Ciao, Professore! ",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1992,100,A teacher must deal with the underworld of Naples and his students' family problems.,2298,https://m.media-amazon.com/images/M/MV5BMjM1ODRlMmYtZDNiMi00ZDE5LWJiN2EtMDMxMWUyZGQ1YzVlXkEyXkFqcGdeQXVyNjMwMjk0MTQ@._V1_SX300.jpg,6.9
1402,1404,Withnail and I ,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1987,107,"In 1969, two substance-abusing, unemployed actors retreat to the countryside for a holiday that proves disastrous.",49055,https://m.media-amazon.com/images/M/MV5BNmFlOGIyNTMtNjBhYy00NTRiLTg3YWEtMThhOWM5ODU4Y2M2XkEyXkFqcGc@._V1_SX300.jpg,7.5
1404,1406,When Night Is Falling ,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1995,94,"An uptight and conservative woman, working on tenure as a literacy professor at a large urban university, finds herself strangely attracted to a free-spirited, liberal woman who works at a local carnival that comes to town.",7561,https://m.media-amazon.com/images/M/MV5BZjMxMDYyNjItYjAwYi00NmExLWFiOTEtZWYzOGUzNmY3NmI2XkEyXkFqcGc@._V1_SX300.jpg,6.5
1405,1407,The Specialist,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1994,110,A woman entices a bomb expert she's involved with into destroying the mafia that killed her family.,70926,https://m.media-amazon.com/images/M/MV5BZTI4MTYxYzItNmMyOC00MzBmLTg4MmUtNjM1OTlhM2IzMTc1XkEyXkFqcGc@._V1_SX300.jpg,5.6
1406,1408,Gordy ,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1994,90,A talking pig named Gordy becomes involved in a quest to save his family from the slaughterhouse.,2117,https://m.media-amazon.com/images/M/MV5BOTRlZTk4NzYtNmRlNi00ZTFjLWExOGEtYTlkMDc4ZDdhNGE3XkEyXkFqcGc@._V1_SX300.jpg,3.8
1407,1409,The Swan Princess,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1994,90,A power-hungry sorcerer curses a princess to live as a swan by day in this tale of everlasting love.,27743,https://m.media-amazon.com/images/M/MV5BMjU3NGY2MTktZjkzOC00YTQyLTkxOTUtYmZiZjZkNzJjNzg0XkEyXkFqcGc@._V1_SX300.jpg,6.4
1409,1411,Barbarella ,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1968,98,"In the 41st century, an astronaut seeks to stop an evil scientist who threatens to unleash a powerful weapon upon the galaxy, partaking in sexy misadventures along the way.",38762,https://m.media-amazon.com/images/M/MV5BMjExMzcwMjU4OV5BMl5BanBnXkFtZTgwNzYzMjU2MTE@._V1_SX300.jpg,5.9
1410,1412,Land Before Time III: The Time of the Great Giving ,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1995,71,"When a sudden shortage of water threatens all life in the great valley, The gang of young dinosaur must cooperate with a group of bullies to make a risky journey outside the valley and find the cause.",5712,https://m.media-amazon.com/images/M/MV5BMTI1OTU3NjkwMl5BMl5BanBnXkFtZTYwOTU2MDg5._V1_SX300.jpg,5.7
1411,1413,Street Fighter ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1994,102,"In the midst of a civil war in South East Asia, a general intensifies the climate of violence by kidnapping 63 UN delegates. To free the hostages, a colonel leads a group of fighters, who will have to use all their skills to be su...",76902,https://m.media-amazon.com/images/M/MV5BMTliMDFmNDQtZjRlYS00MDE3LWJmOTktNjA0ZDUwZjcyNTdiXkEyXkFqcGc@._V1_SX300.jpg,4.1
1412,1414,Coldblooded ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1995,92,A bookie is promoted to Hitman and seemingly excels at his new found job.,4134,https://m.media-amazon.com/images/M/MV5BZTAxNTZjMjUtNDA4ZS00NGY5LWFmNjktYjRmMjlmYWYwZTQxXkEyXkFqcGc@._V1_SX300.jpg,6.7
1413,1415,The Next Karate Kid,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1994,107,Mr. Miyagi is back and he takes a new pupil under his wing: a troubled adolescent girl.,35017,https://m.media-amazon.com/images/M/MV5BY2FhMzYzZjMtOGFhZS00OWQxLWI2Y2ItMWYyZjJiNjE4YWRlXkEyXkFqcGc@._V1_SX300.jpg,4.6
1414,1416,No Escape ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2015,103,"In their new overseas home, an American family soon finds themselves caught in the middle of a coup, and they frantically look for a safe escape from an environment where foreigners are being immediately executed.",94927,https://m.media-amazon.com/images/M/MV5BMjE0MDI3NTE5NF5BMl5BanBnXkFtZTgwNzI3ODM2NjE@._V1_SX300.jpg,6.7
1415,1417,The Turning,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2020,94,"A young governess is hired to look after an orphaned girl, but the return of the girl's problematic brother uncovers secrets from their past. A modern take on Henry James' novella ""The Turn of the Screw.""",16607,https://m.media-amazon.com/images/M/MV5BNGMwNTNkMjUtZjU3OS00NzU5LWIxOTUtOWIzNGVkZmNjNjQ0XkEyXkFqcGc@._V1_SX300.jpg,3.9
1416,1418,The Joy Luck Club,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1993,139,"Four Chinese women along with their mothers delve into their past and try to find answers. Slowly, this search helps them to understand the complex relationship they share with each other.",18752,https://m.media-amazon.com/images/M/MV5BNGE2YWVjZDYtOGI2Ni00NjUwLWI5ZjgtODA3ZTI5M2NlMmZmXkEyXkFqcGc@._V1_SX300.jpg,7.7
1419,1421,My Crazy Life ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1993,92,"Mousie and Sad Girl are childhood best friends in a contemporary Los Angeles poor Hispanic neighborhood. But when Sad Girl becomes pregnant by Mousie's boyfriend, a drug dealer named Ernesto, the two become bitter enemies. While t...",2488,https://m.media-amazon.com/images/M/MV5BZjE0MzQ1MTItNWNmMC00ZTEzLWIyZTAtODM5ODZmYzFiZGM0XkEyXkFqcGc@._V1_SX300.jpg,6.5
1420,1422,Suture ,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1993,96,"After his brother tries to kill him, a man survives only to find himself in another man's body.",2147,https://m.media-amazon.com/images/M/MV5BOTc0ODlkMzEtNjE5My00ODA2LTg5ZjMtYWFjOTE1ZmNmMzk0XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,6.5
1422,1424,I Like It Like That ,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1994,104,Money issues and misunderstandings divide a couple who struggle to raise their children in the Bronx.,1873,https://m.media-amazon.com/images/M/MV5BZjRkNjJkNmItZTkwZC00NDI1LTg1NWItY2E5NTg4MmFkZjAxXkEyXkFqcGdeQXVyNjMwMjk0MTQ@._V1_SX300.jpg,6.7
1423,1425,I'll Do Anything ,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1994,115,"An aspiring actor's life gets upended when his ex-wife dumps their bossy, wild little daughter into his custody.",2901,https://m.media-amazon.com/images/M/MV5BZjY1Y2IwZjEtMzA0Yy00MzAwLThkNjMtODM0YTNiN2QzYmJiXkEyXkFqcGdeQXVyMTUzMDUzNTI3._V1_SX300.jpg,5.5
1424,1426,Grace of My Heart ,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1996,116,"Edna wins a recording contract singing her own song at a competition in 1958. After trying to make it as a singer/songwriter for 11 months in NYC, she has success writing songs for others at the Brill Building.",4095,https://m.media-amazon.com/images/M/MV5BOTA0YzkzM2MtNzlhNi00ZTdmLThlMmQtMTI3OGY1NzYxZGRmXkEyXkFqcGdeQXVyNjMwMjk0MTQ@._V1_SX300.jpg,6.7
1425,1427,Drunks ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1995,90,The lives of Jim and other alcoholics in and outside an AA meeting.,1168,https://m.media-amazon.com/images/M/MV5BNGQ3OWEwMmItN2E3Mi00OGRkLWJiMDItYzg3YTQxOWQwNmFhXkEyXkFqcGdeQXVyMTk0MjQ3Nzk@._V1_SX300.jpg,6.4
1426,1428,SubUrbia ,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1996,121,A group of suburban teenagers try to support each other through the difficult task of becoming adults.,10967,https://m.media-amazon.com/images/M/MV5BYWUxZGU1YTktMjUzNS00MzA3LTgzNWItZGQwNGI3YjRmNDRjXkEyXkFqcGc@._V1_SX300.jpg,6.7
1427,1429,Sliding Doors ,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1998,99,"After personal and professional setbacks, a woman experiences an alternate reality.",72608,https://m.media-amazon.com/images/M/MV5BY2VhZDYyYjEtMzBkNC00MWI4LWIxNWYtZTAyMTJiNzY4NjgyXkEyXkFqcGc@._V1_SX300.jpg,6.7
1428,1430,Ill Gotten Gains ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1997,101,"WEST AFRICA 1869 - Slave trade is illegal. There is a revolt on a slave ship - twenty four men fight for their lives. Out-gunned, the revolt fails but a second uprising is planned.",94,https://m.media-amazon.com/images/M/MV5BODg5NTExZjEtY2NiZi00MjA4LWEzNDAtYTc5MGU4OTk3NGM0XkEyXkFqcGdeQXVyMzM4MjM0Nzg@._V1_SX300.jpg,5.3
1429,1431,Legal Deceit ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1997,93,Sydney Banks learns the hard way that being driven and educated is not the path to success. With the help of Todd Hunter her career takes off. Sydney gets pulled into corporate blackmail and murder. With the help of boyfriend Dere...,79,https://m.media-amazon.com/images/M/MV5BYjY3NDc5NWYtYzM3ZC00NjRjLWIyOGMtZTNkZmNjNTVjYmU3XkEyXkFqcGdeQXVyNDY2NzgwOTE@._V1_SX300.jpg,3.4
1430,1432,The Mighty,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1998,100,"Kevin suffers from a Morquio's syndrome, which weakens his heart and stunts his growth. Maxwell has dyslexia and towers above his classmates. The two couldn't be more different, but, when Kevin is asked to help Maxwell, they soon ...",14075,https://m.media-amazon.com/images/M/MV5BNzY4M2NkY2QtZDZhMC00MGFjLTgzNmMtZWQ0YmMxOTU2MjdkXkEyXkFqcGc@._V1_SX300.jpg,7.2
1431,1433,Men of Means ,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1998,80,"In a world where two men in close proximity will eventually draw guns, Rico ""BULLET"" Burke finds himself at a crossroads. Having long ago ruined his brilliant collegiate football career through his own folly, Rico must now decide ...",193,https://m.media-amazon.com/images/M/MV5BODlkM2RlZjgtY2Q2Yi00MzA0LWIyZWYtMDYxMTdmODQ0ZWRkXkEyXkFqcGdeQXVyMjAyOTg5Njg@._V1_SX300.jpg,5.5
1432,1434,Shooting Fish ,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1997,103,Two con artists' plan to steal enough for a house are twisted when a pretty girl enters the picture.,7916,https://m.media-amazon.com/images/M/MV5BMGVjMmY5ZjAtMWNiMy00MGYwLTliNWQtZjM2MGQyMzk0MjM0XkEyXkFqcGc@._V1_SX300.jpg,6.5
1433,1435,"Steal Big, Steal Little ",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1995,135,"Ruben and Robby are twin brothers, adopted by Mona, one of the wealthiest - and most eccentric - women in Santa Barbara. Ruben is devoted to Mona, but Robby is more devoted to her money. So when Mona leaves her fortune and estate ...",1100,https://m.media-amazon.com/images/M/MV5BNjVhMzhiMzMtYzg5Zi00ZTVkLTkyZGEtOGM3ZTE1Y2ZkODQ3XkEyXkFqcGc@._V1_SX300.jpg,4.7
1434,1436,Mr. Jones ,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2019,119,A Welsh journalist breaks the news in the western media of the famine in Ukraine in the early 1930s.,16879,https://m.media-amazon.com/images/M/MV5BMjM3NjU5YmEtNDg4OS00MGEwLTkxYzktYjg1OTY2NmEwNWM3XkEyXkFqcGc@._V1_SX300.jpg,6.9
1435,1437,House Party 3 ,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1994,100,"Kid, after a lifetime 'playing the field', is about to get married. 'Play' plans to throw the best bachelor party ever - until 'Kid's' three wise-crackin' nephews come to town, intent on showing them what parties are all about.",5694,https://m.media-amazon.com/images/M/MV5BZjM1NTk4MjItYjVhYS00ODQ5LWI5YjUtZTMzYjYxMDc5NzA5XkEyXkFqcGc@._V1_SX300.jpg,4.7
1436,1438,Panther ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1995,124,A dramatized account of the story of The Black Panther Party of Self-Defense.,2717,https://m.media-amazon.com/images/M/MV5BNDI3NTIxYTMtNTc5YS00NWQwLWFiM2EtMzY1MGZlZjNhNzYxXkEyXkFqcGc@._V1_SX300.jpg,6.4
1437,1439,Jason's Lyric ,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1994,119,"Two brothers, survivors of family tragedy, take different life paths: one falls for a high-spirited waitress and dreams of success, the other follows a life of petty crime. Their lives reconnect in shattering fashion.",4813,https://m.media-amazon.com/images/M/MV5BZWY1YjQ5NTMtNjE3MS00NzM4LTk1NTEtNDY4ZDA3OTA2NzA1XkEyXkFqcGc@._V1_SX300.jpg,6.6
1438,1440,Above the Rim ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1994,96,"Story of a promising high school basketball star and his relationships with two brothers, one a drug dealer and the other a former basketball star fallen on hard times and now employed as a security guard.",17384,https://m.media-amazon.com/images/M/MV5BOWVkZTNmZDItMTdiOS00NTVmLTg4MzgtZjBkYjI2NjcwNTgyXkEyXkFqcGc@._V1_SX300.jpg,6.6
1439,1441,Moonlight and Valentino ,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1995,105,A young widow still grieving over the death of her husband finds herself being comforted by a local housepainter.,4153,https://m.media-amazon.com/images/M/MV5BYjk2YmEwYmItNGQ0NC00OWEzLTk4ZmItNjAxNjY2MWI3MjZiXkEyXkFqcGc@._V1_SX300.jpg,5.7
1440,1442,The Scarlet Letter,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1995,135,An affair between a young woman and a pastor has disastrous consequences.,16679,https://m.media-amazon.com/images/M/MV5BM2EzYjU0YzAtMTk4NS00MDA2LTk3NTAtNmVkZTY2ZmM2ODVlXkEyXkFqcGc@._V1_SX300.jpg,5.3
1441,1443,8 Seconds ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1994,105,"This movie chronicles the life of Lane Frost, 1987 PRCA Bull Riding World Champion, his marriage and his friendships with Tuff Hedeman (three-time World Champion) and Cody Lambert.",5940,https://m.media-amazon.com/images/M/MV5BYWE4YjZmYjctYzBkOS00NWYwLWJlZGMtM2I5ZjY5N2E1MTUxXkEyXkFqcGc@._V1_SX300.jpg,6.6
